T (K),88vol% Weighted heat capacity (J/g-c),88vol% enthalpy (J/g)
90,1.235689492,289.0468663
90.1,1.235881,289.1704544
90.2,1.235360338,289.2939904
90.3,1.235103,289.4175007
90.4,1.235228677,289.5410236
90.5,1.2346362,289.6644872
90.6,1.233977892,289.787885
90.7,1.2337804,289.911263
90.8,1.2329246,290.0345555
90.9,1.2337026,290.1579257
91,1.232990431,290.2812248
91.1,1.23238,290.4044628
91.2,1.232134631,290.5276762
91.3,1.2326134,290.6509376
91.4,1.232727108,290.7742103
91.5,1.2329246,290.8975027
91.6,1.2329246,291.0207952
91.7,1.2329246,291.1440877
91.8,1.233319585,291.2674196
91.9,1.2329246,291.3907121
92,1.232858769,291.513998
92.1,1.2330802,291.637306
92.2,1.233122092,291.7606182
92.3,1.2330024,291.8839184
92.4,1.2329246,292.0072109
92.5,1.231991,292.13041
92.6,1.231607985,292.2535708
92.7,1.231213,292.3766921
92.8,1.231410492,292.4998331
92.9,1.2311352,292.6229467
93,1.231081338,292.7460548
93.1,1.2311352,292.8691683
93.2,1.231673815,292.9923357
93.3,1.2318354,293.1155192
93.4,1.231673815,293.2386866
93.5,1.2317576,293.3618624
93.6,1.231476323,293.48501
93.7,1.231602,293.6081702
93.8,1.231542154,293.7313244
93.9,1.2312908,293.8544535
94,1.231739646,293.9776275
94.1,1.231213,294.1007488
94.2,1.231476323,294.2238964
94.3,1.231602,294.3470566
94.4,1.231213,294.4701779
94.5,1.2305906,294.593237
94.6,1.230028046,294.7162398
94.7,1.2303572,294.8392755
94.8,1.2295014,294.9622256
94.9,1.2291902,295.0851446
95,1.2295014,295.2080948
95.1,1.2295014,295.3310449
95.2,1.228777262,295.4539226
95.3,1.2291902,295.5768417
95.4,1.229435569,295.6997852
95.5,1.2286456,295.8226498
95.6,1.229238077,295.9455736
95.7,1.2283344,296.068407
95.8,1.228843092,296.1912913
95.9,1.2283344,296.3141248
96,1.228118954,296.4369367
96.1,1.2272452,296.5596612
96.2,1.227394815,296.6824007
96.3,1.226934,296.8050941
96.4,1.226670677,296.9277611
96.5,1.227323,297.0504934
96.6,1.226868169,297.1731803
96.7,1.226545,297.2958348
96.8,1.226736508,297.4185084
96.9,1.2260782,297.5411162
97,1.226209862,297.6637372
97.1,1.226545,297.7863917
97.2,1.2260782,297.9089995
97.3,1.2260782,298.0316074
97.4,1.2260782,298.1542152
97.5,1.2260782,298.276823
97.6,1.225749046,298.3993979
97.7,1.2260782,298.5220057
97.8,1.225617385,298.6445675
97.9,1.2252224,298.7670897
98,1.2252224,298.8896119
98.1,1.2252224,299.0121342
98.2,1.224629923,299.1345972
98.3,1.2249112,299.2570883
98.4,1.225090738,299.3795974
98.5,1.2252224,299.5021196
98.6,1.224498262,299.6245694
98.7,1.2251446,299.7470839
98.8,1.228184785,299.8699024
98.9,1.2376704,299.9936694
99,1.257150323,300.1193844
99.1,1.283559433,300.2477404
